x	y	p	dl.theta_l	Aldicarb	Oxime	Sulfoxide	Sulfoxide_ox	Sulfone	Sulfone_ox
0.019841269841269903	-0.6647058823529411	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.03968253968253972	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.05952380952380955	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.07936507936507942	-0.823529411764706	-3691.915294117645	0.3026216746806147	0	0	0	0	0	0
0.09920634920634924	-0.8764705882352946	-3172.739705882348	0.3092586831483607	0	0	0	0	0	0
0.11904761904761907	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.13888888888888884	-0.9823529411764707	-2134.388529411764	0.3219877122333996	0	0	0	0	0	0
0.15873015873015883	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.1785714285714286	-1.0882352941176476	-1096.0373529411702	0.3327738778061127	0	0	0	0	0	0
0.19841269841269843	-1.1411764705882357	-576.8617647058782	0.33672142858248255	0	0	0	0	0	0
0.21825396825396837	-1.1941176470588235	-57.68617647058805	0.3389420682173254	0	0	0	0	0	0
0.23809523809523808	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.23809523809523817	-1.247058823529412	461.4894117647084	0.33899999999999997	0	0	0	0	0	0
0	-0.6117647058823532	-5768.61764705882	0.2765227358201719	0	0	0	0	0	0
0.01984126984126989	-0.6117647058823532	-5768.617647058821	0.27652273582017184	0	0	0	0	0	0
0.03968253968253971	-0.6647058823529411	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.05952380952380955	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.0793650793650794	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.09920634920634921	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.11904761904761904	-0.8764705882352943	-3172.73970588235	0.3092586831483607	0	0	0	0	0	0
0.13888888888888884	-0.929411764705882	-2653.564117647061	0.31576231891440676	0	0	0	0	0	0
0.15873015873015878	-0.9823529411764701	-2134.3885294117686	0.32198771223339956	0	0	0	0	0	0
0.1785714285714286	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.1984126984126984	-1.0882352941176474	-1096.0373529411722	0.3327738778061127	0	0	0	0	0	0
0.21825396825396828	-1.1411764705882355	-576.8617647058802	0.33672142858248255	0	0	0	0	0	0
0.238095238095238	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.257936507936508	-1.2999999999999998	980.6649999999987	0.33899999999999997	0	0	0	0	0	0
0.25793650793650796	-1.2470588235294118	461.4894117647064	0.33899999999999997	0	0	0	0	0	0
0	-0.5588235294117648	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.01984126984126988	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.03968253968253972	-0.611764705882353	-5768.617647058824	0.2765227358201718	0	0	0	0	0	0
0.05952380952380954	-0.664705882352941	-5249.442058823532	0.2828611519584012	0	0	0	0	0	0
0.0793650793650794	-0.7176470588235296	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.09920634920634921	-0.7705882352941178	-4211.090882352939	0.295959964204804	0	0	0	0	0	0
0.11904761904761904	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.1388888888888888	-0.8764705882352943	-3172.73970588235	0.3092586831483607	0	0	0	0	0	0
0.15873015873015878	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.1785714285714286	-0.9823529411764708	-2134.3885294117636	0.3219877122333996	0	0	0	0	0	0
0.1984126984126984	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.2182539682539683	-1.0882352941176472	-1096.037352941175	0.3327738778061127	0	0	0	0	0	0
0.23809523809523814	-1.1411764705882355	-576.8617647058802	0.33672142858248255	0	0	0	0	0	0
0.25793650793650796	-1.1941176470588235	-57.68617647058805	0.3389420682173254	0	0	0	0	0	0
0.2777777777777778	-1.2999999999999998	980.6649999999987	0.33899999999999997	0	0	0	0	0	0
0.27777777777777785	-1.2470588235294113	461.48941176470186	0.33899999999999997	0	0	0	0	0	0
0	-0.5058823529411767	-6806.968823529408	0.2644081841880771	0	0	0	0	0	0
0.019841269841269864	-0.5058823529411768	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.0396825396825397	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.05952380952380954	-0.611764705882353	-5768.617647058824	0.2765227358201718	0	0	0	0	0	0
0.07936507936507939	-0.6647058823529411	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.0992063492063492	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.11904761904761904	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.13888888888888884	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.1587301587301588	-0.8764705882352946	-3172.739705882348	0.3092586831483607	0	0	0	0	0	0
0.1785714285714286	-0.9294117647058822	-2653.5641176470604	0.31576231891440676	0	0	0	0	0	0
0.1984126984126984	-0.9823529411764704	-2134.3885294117654	0.3219877122333996	0	0	0	0	0	0
0.2182539682539683	-1.0352941176470585	-1615.2129411764734	0.32774330184469697	0	0	0	0	0	0
0.23809523809523808	-1.0882352941176474	-1096.0373529411722	0.3327738778061127	0	0	0	0	0	0
0.25793650793650796	-1.1411764705882355	-576.8617647058802	0.33672142858248255	0	0	0	0	0	0
0.2777777777777778	-1.1941176470588233	-57.686176470590226	0.3389420682173254	0	0	0	0	0	0
0.29761904761904767	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.29761904761904767	-1.2470588235294118	461.4894117647064	0.33899999999999997	0	0	0	0	0	0
0	-0.4529411764705884	-7326.144411764703	0.2586591335586854	0	0	0	0	0	0
0.01984126984126985	-0.4529411764705883	-7326.144411764704	0.25865913355868536	0	0	0	0	0	0
0.039682539682539694	-0.5058823529411768	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.059523809523809534	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.0793650793650794	-0.6117647058823531	-5768.617647058823	0.27652273582017184	0	0	0	0	0	0
0.09920634920634924	-0.6647058823529413	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.11904761904761904	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
